return_item_id,return_id,order_id,product_id,product_name,category,quantity_returned,unit_price,refunded_amount
5035,RTN-09738238,ORD-04381243,640,Hardcover Memoir,Books,2,96.71,193.42
5036,RTN-09738238,ORD-04381243,1050,Classic Novel,Books,2,222.85,445.7
5037,RTN-09738238,ORD-04381243,848, Modern Novel ,Books,1,117.92,117.92
5038,RTN-98456479,ORD-11994425,1129,Educational Puzzle,Toys,1,143.02,143.02
5039,RTN-98456479,ORD-11994425,112,Stylish Jacket,Clothing,1,215.56,215.56
5040,RTN-98456479,ORD-11994425,1263,Hardcover Guide,Books,2,129.86,259.72
5041,RTN-56844476,ORD-50685372,1060,Smart Headphones,Electronics,1,169.05,169.05
5042,RTN-68553382,ORD-53626810,38,Colorful Blocks,Toys,1,10.31,10.31
5043,RTN-68553382,ORD-53626810,99,Elegant Chair,Home,1,179.69,179.69
5044,RTN-68553382,ORD-53626810,841,Illustrated Memoir,Books,1,203.81,203.81
5045,RTN-68553382,ORD-53626810,1018,Rustic Rug,Home,1,248.18,248.18
5046,RTN-88394198,ORD-11001726,915,Smart Speaker,Electronics,3,48.61,145.83
5047,RTN-64416592,ORD-54727772,666,Hardcover Guide,Books,3,133.01,399.03
5048,RTN-64416592,ORD-54727772,1276,Compact Monitor,Electronics,1,17.58,17.58
5049,RTN-64416592,ORD-54727772,1152,Hardcover Anthology,Books,3,248.58,745.74
5050,RTN-64416592,ORD-54727772,796,Modern Chair,Home,1,22.12,22.12
5051,RTN-64416592,ORD-54727772,291,Interactive Doll,Toys,6,210.78,1264.68
5052,RTN-64416592,ORD-54727772,1096,Illustrated Novel,Books,6,16.52,99.12
5053,RTN-64416592,ORD-54727772,1097,Classic Jeans,Clothing,1,46.38,46.38
5054,RTN-64416592,ORD-54727772,405,Elegant Chair,Home,2,178.0,356.0
5055,RTN-64416592,ORD-54727772,13,Classic Memoir,Books,5,161.2,806.0
5056,RTN-64416592,ORD-54727772,644,RUSTIC TABLE,Home,6,233.39,1400.34
5057,RTN-64416592,ORD-54727772,920, Cozy Lamp ,Home,4,86.28,345.12
5058,RTN-64416592,ORD-54727772,256,Hardcover Novel,Books,5,155.54,777.7
5059,RTN-64416592,ORD-54727772,46,Wireless Camera,Electronics,2,248.1,496.2
5060,RTN-24520689,ORD-99038427,21,STYLISH JACKET,Clothing,1,82.13,82.13
5061,RTN-24520689,ORD-99038427,1002,Wireless Speaker,Electronics,3,176.53,529.59
5062,RTN-24520689,ORD-99038427,1004,Colorful Blocks,Toys,1,128.12,128.12
5063,RTN-24520689,ORD-99038427,1148,Interactive Puzzle,Toys,1,198.13,198.13
5064,RTN-24520689,ORD-99038427,1128,Classic Sweater,Clothing,3,203.97,611.91
5065,RTN-24520689,ORD-99038427,851,Modern Chair,Home,4,226.53,906.12
5066,RTN-85656713,ORD-79814833,1141,Comfortable Shirt,Clothing,3,127.2,381.6
5067,RTN-85656713,ORD-79814833,139,Smart Headphones,Electronics,1,60.76,60.76
5068,RTN-68145989,ORD-63171054,856,Hardcover Anthology,Books,2,129.54,259.08
5069,RTN-36088352,ORD-19568780,954,Modern Memoir,Books,2,241.53,483.06
5070,RTN-36088352,ORD-19568780,87,Modern Lamp,Home,1,35.64,35.64
5071,RTN-36088352,ORD-19568780,634, portable speaker  ,Electronics,1,201.84,201.84
5072,RTN-36088352,ORD-19568780,914,comfortable sweater,Clothing,2,49.93,99.86
5073,RTN-76721285,ORD-19568780,182,Cozy Lamp,Home,1,57.31,57.31
5074,RTN-44245121,ORD-06436676,1022,Cozy Rug,Home,3,116.18,348.54
5075,RTN-44245121,ORD-06436676,161,Interactive Puzzle,Toys,1,118.19,118.19
5076,RTN-44245121,ORD-06436676,557,Cozy Chair,Home,1,22.2,22.2
5077,RTN-44245121,ORD-06436676,779,Fun Puzzle,Toys,1,208.65,208.65
5078,RTN-44245121,ORD-06436676,888,  Modern Novel ,Books,2,23.54,47.08
5079,RTN-61243565,ORD-43764715,1272,Durable Shirt,Clothing,1,74.01,74.01
5080,RTN-61243565,ORD-43764715,720,Colorful Blocks,Toys,1,59.75,59.75
5081,RTN-61243565,ORD-43764715,980,Interactive Blocks,Toys,1,43.56,43.56
5082,RTN-61243565,ORD-43764715,671,Educational Puzzle,Toys,1,149.15,149.15
5083,RTN-61243565,ORD-43764715,576,Fun Blocks,Toys,1,233.32,233.32
5084,RTN-75852007,ORD-80157701,350,Elegant Table,Home,3,68.91,206.73
5085,RTN-75852007,ORD-80157701,911,Classic Memoir,Books,2,23.7,47.4
5086,RTN-75852007,ORD-80157701,1013,Stylish Jeans,Clothing,2,221.53,443.06
5087,RTN-75852007,ORD-80157701,774,Wireless Monitor,Electronics,2,241.39,482.78
5088,RTN-75852007,ORD-80157701,642,Compact Headphones,Electronics,1,164.37,164.37
5089,RTN-75852007,ORD-80157701,806,Cozy Rug,Home,2,160.23,320.46
5090,RTN-75852007,ORD-80157701,64,Smart Speaker,Electronics,3,12.2,36.6
5091,RTN-75852007,ORD-80157701,630,Stylish Jacket,Clothing,2,23.36,46.72
5092,RTN-50398463,ORD-85745310,499,colorful blocks,Toys,1,42.85,42.85
5093,RTN-50398463,ORD-85745310,10,Portable Headphones,Electronics,2,113.15,226.3
5094,RTN-50398463,ORD-85745310,1090,Illustrated Guide,Books,5,240.95,1204.75
5095,RTN-50398463,ORD-85745310,473,Classic Anthology,Books,2,176.87,353.74
5096,RTN-50398463,ORD-85745310,1196,Colorful Doll,Toys,1,134.34,134.34
5097,RTN-50398463,ORD-85745310,557,Cozy Chair,Home,2,22.2,44.4
5098,RTN-15351354,ORD-57105397,918,Illustrated Novel,Books,1,224.2,224.2
5099,RTN-15351354,ORD-57105397,99,Elegant Chair,Home,2,179.69,359.38
5100,RTN-72991976,ORD-36034332,1007,Rustic Rug,Home,1,103.13,103.13
5101,RTN-72991976,ORD-36034332,724,Colorful Car,Toys,1,193.48,193.48
5102,RTN-72991976,ORD-36034332,316,Portable Speaker,Electronics,2,113.89,227.78
5103,RTN-89921393,ORD-65447658,1000,Compact Speaker,Electronics,3,86.42,259.26
5104,RTN-89921393,ORD-65447658,421,Modern Memoir,Books,6,180.95,1085.7
5105,RTN-89921393,ORD-65447658,94,Portable Headphones,Electronics,3,83.75,251.25
5106,RTN-89921393,ORD-65447658,405,Elegant Chair,Home,1,178.0,178.0
5107,RTN-89921393,ORD-65447658,379,Elegant Table,Home,1,233.13,233.13
5108,RTN-86509876,ORD-98879565,1084,Rustic Table,Home,1,109.44,109.44
5109,RTN-86509876,ORD-98879565,4,Rustic Rug,Home,4,112.13,448.52
5110,RTN-09021084,ORD-62968148,798,Elegant Lamp,Home,2,42.68,85.36
5111,RTN-67340460,ORD-82716859,642,Compact Headphones,Electronics,3,164.37,493.11
5112,RTN-67340460,ORD-82716859,699,Smart Headphones,Electronics,2,87.82,175.64
5113,RTN-67340460,ORD-82716859,668,Classic Jacket,Clothing,3,170.59,511.77
5114,RTN-67340460,ORD-82716859,122,Cozy Rug,Home,1,46.62,46.62
5115,RTN-67340460,ORD-82716859,478,Modern Memoir,Books,2,14.65,29.3
5116,RTN-67340460,ORD-82716859,926,Hardcover Guide,Books,3,154.91,464.73
5117,RTN-80195712,ORD-17911554,174,Wireless Headphones,Electronics,1,15.42,15.42
5118,RTN-80195712,ORD-17911554,405,ELEGANT CHAIR,Home,3,178.0,534.0
5119,RTN-03650435,ORD-61924681,465,Cozy Rug,Home,3,239.96,719.88
5120,RTN-03650435,ORD-61924681,761,Rustic Table,Home,1,59.49,59.49
5121,RTN-03650435,ORD-61924681,1238,Comfortable Shirt,Clothing,3,62.67,188.01
5122,RTN-03650435,ORD-61924681,904,Modern Table,Home,2,166.89,333.78
5123,RTN-74235010,ORD-61924681,835,Illustrated Novel,Books,2,206.72,413.44
5124,RTN-41412380,ORD-28809611,628,portable speaker,Electronics,1,198.86,198.86
5125,RTN-41412380,ORD-28809611,408,Illustrated Novel,Books,2,79.12,158.24
5126,RTN-41412380,ORD-28809611,122,cozy rug,Home,1,46.62,46.62
5127,RTN-41412380,ORD-28809611,495,Educational Doll,Toys,1,191.52,191.52
5128,RTN-41412380,ORD-28809611,42, Classic Jacket  ,Clothing,1,190.98,190.98
5129,RTN-25887422,ORD-54551656,22,Compact Camera,Electronics,1,16.21,16.21
5130,RTN-25887422,ORD-54551656,851,Modern Chair,Home,3,226.53,679.59
5131,RTN-25887422,ORD-54551656,1282,Smart Monitor,Electronics,3,25.26,75.78
5132,RTN-25887422,ORD-54551656,665,Durable Jeans,Clothing,1,138.02,138.02
5133,RTN-25887422,ORD-54551656,517,Elegant Table,Home,3,45.93,137.79
5134,RTN-25887422,ORD-54551656,840,Cozy Rug,Home,3,162.09,486.27
5135,RTN-25887422,ORD-54551656,812,Durable Jacket,Clothing,1,142.39,142.39
5136,RTN-25887422,ORD-54551656,1023,Comfortable Shirt,Clothing,2,165.96,331.92
5137,RTN-80081453,ORD-81242829,801, Fun Puzzle ,Toys,1,98.17,98.17
5138,RTN-80081453,ORD-81242829,912,Classic Guide,Books,1,146.74,146.74
5139,RTN-80081453,ORD-81242829,798,Elegant Lamp,Home,1,42.68,42.68
5140,RTN-80081453,ORD-81242829,183,Illustrated Novel,Books,1,196.33,196.33
5141,RTN-80081453,ORD-81242829,1269,  Modern Chair ,Home,1,73.06,73.06
5142,RTN-80081453,ORD-81242829,686,Fun Blocks,Toys,3,89.57,268.71
5143,RTN-80081453,ORD-81242829,927,Wireless Camera,Electronics,2,186.44,372.88
5144,RTN-80081453,ORD-81242829,1100, Modern Novel  ,Books,1,234.58,234.58
5145,RTN-80081453,ORD-81242829,41,Comfortable Jacket,Clothing,1,225.34,225.34
5146,RTN-80081453,ORD-81242829,95,Colorful Doll,Toys,3,14.65,43.95
5147,RTN-80081453,ORD-81242829,799,Illustrated Novel,Books,4,153.35,613.4
5148,RTN-80081453,ORD-81242829,222,Stylish Jeans,Clothing,1,9.31,9.31
5149,RTN-18315683,ORD-93361746,1111,Colorful Car,Toys,1,238.14,238.14
5150,RTN-18315683,ORD-93361746,589,Classic Sweater,Clothing,2,65.76,131.52
5151,RTN-18315683,ORD-93361746,235,Classic Shirt,Clothing,1,176.53,176.53
5152,RTN-18315683,ORD-93361746,1092,Educational Doll,Toys,1,58.7,58.7
5153,RTN-39004162,ORD-63499950,71,Smart Headphones,Electronics,1,125.12,125.12
5154,RTN-21346993,ORD-59783376,129,Illustrated Memoir,Books,2,12.09,24.18
5155,RTN-21346993,ORD-59783376,678,Elegant Chair,Home,1,167.36,167.36
5156,RTN-21346993,ORD-59783376,893,Wireless Speaker,Electronics,1,232.04,232.04
5157,RTN-21346993,ORD-59783376,929,Educational Blocks,Toys,2,220.43,440.86
5158,RTN-21346993,ORD-59783376,943,Elegant Chair,Home,2,221.31,442.62
5159,RTN-21346993,ORD-59783376,562,Educational Blocks,Toys,1,246.96,246.96
5160,RTN-21346993,ORD-59783376,615,Interactive Car,Toys,3,207.56,622.68
5161,RTN-36164404,ORD-89077542,612,Classic Anthology,Books,2,111.25,222.5
5162,RTN-36164404,ORD-89077542,855,Elegant Rug,Home,1,39.02,39.02
5163,RTN-32378640,ORD-16848309,1152,Hardcover Anthology,Books,4,248.58,994.32
5164,RTN-32378640,ORD-16848309,260,Modern Chair,Home,3,21.66,64.98
5165,RTN-32378640,ORD-16848309,242,Compact Monitor,Electronics,2,116.59,233.18
5166,RTN-32378640,ORD-16848309,1010,Stylish Jacket,Clothing,1,55.24,55.24
5167,RTN-32378640,ORD-16848309,803,Modern Rug,Home,1,147.1,147.1
5168,RTN-68301634,ORD-44611195,712,Wireless Headphones,Electronics,1,74.45,74.45
5169,RTN-68301634,ORD-44611195,1128, Classic Sweater  ,Clothing,2,203.97,407.94
5170,RTN-68301634,ORD-44611195,112,Stylish Jacket,Clothing,1,215.56,215.56
5171,RTN-45327731,ORD-27228084,171,Hardcover Memoir,Books,2,140.14,280.28
5172,RTN-39181703,ORD-27046893,1244,Illustrated Memoir,Books,1,49.5,49.5
5173,RTN-74802647,ORD-72057312,950,CLASSIC SWEATER,Clothing,2,221.24,442.48
5174,RTN-74802647,ORD-72057312,515,Modern Rug,Home,1,122.85,122.85
5175,RTN-74802647,ORD-72057312,890,Compact Headphones,Electronics,1,78.43,78.43
5176,RTN-74802647,ORD-72057312,808,Comfortable Jeans,Clothing,1,119.96,119.96
5177,RTN-74802647,ORD-72057312,499, Colorful Blocks  ,Toys,1,42.85,42.85
5178,RTN-74802647,ORD-72057312,1083,Durable Sweater,Clothing,3,38.53,115.59
5179,RTN-74802647,ORD-72057312,735,Wireless Camera,Electronics,3,164.99,494.97
5180,RTN-74802647,ORD-72057312,690,Colorful Blocks,Toys,3,86.78,260.34
5181,RTN-55866611,ORD-58916639,345,Hardcover Novel,Books,2,76.12,152.24
5182,RTN-55866611,ORD-58916639,863, Classic Jeans  ,Clothing,1,67.88,67.88
5183,RTN-55866611,ORD-58916639,673,Educational Doll,Toys,2,213.45,426.9
5184,RTN-55866611,ORD-58916639,1011,Wireless Headphones,Electronics,1,90.31,90.31
5185,RTN-55866611,ORD-58916639,435,Illustrated Anthology,Books,1,157.61,157.61
5186,RTN-53218409,ORD-77116376,811,Interactive Puzzle,Toys,3,159.43,478.29
5187,RTN-53218409,ORD-77116376,379,Elegant Table,Home,1,233.13,233.13
5188,RTN-53218409,ORD-77116376,1004,Colorful Blocks,Toys,2,128.12,256.24
5189,RTN-53218409,ORD-77116376,285,Wireless Speaker,Electronics,3,182.0,546.0
5190,RTN-53218409,ORD-77116376,379,Elegant Table,Home,3,233.13,699.39
5191,RTN-53218409,ORD-77116376,2,Educational Car,Toys,1,87.71,87.71
5192,RTN-53218409,ORD-77116376,316,Portable Speaker,Electronics,1,113.89,113.89
5193,RTN-90313999,ORD-99470157,1226,interactive puzzle,Toys,3,156.14,468.42
5194,RTN-90313999,ORD-99470157,117,Durable Jeans,Clothing,1,43.78,43.78
5195,RTN-90313999,ORD-99470157,483, Wireless Monitor  ,Electronics,1,27.94,27.94
5196,RTN-90313999,ORD-99470157,132,Educational Doll,Toys,1,82.71,82.71
5197,RTN-17821528,ORD-05003171,945,Colorful Car,Toys,2,193.44,386.88
5198,RTN-17821528,ORD-05003171,35,Elegant Rug,Home,1,155.64,155.64
5199,RTN-60505711,ORD-83386052,656,Classic Memoir,Books,3,44.16,132.48
5200,RTN-60505711,ORD-83386052,457,Portable Speaker,Electronics,3,176.69,530.07
5201,RTN-60505711,ORD-83386052,415,Cozy Lamp,Home,2,40.44,80.88
5202,RTN-60505711,ORD-83386052,1271,Hardcover Memoir,Books,1,87.83,87.83
5203,RTN-60505711,ORD-83386052,289,Durable Sweater,Clothing,1,145.22,145.22
5204,RTN-60505711,ORD-83386052,849,Elegant Chair,Home,1,209.25,209.25
5205,RTN-60505711,ORD-83386052,545,Hardcover Memoir,Books,1,45.13,45.13
5206,RTN-60505711,ORD-83386052,689,Durable Shirt,Clothing,1,118.54,118.54
5207,RTN-76986167,ORD-06434642,461,Colorful Puzzle,Toys,1,91.54,91.54
5208,RTN-76986167,ORD-06434642,1163,Comfortable Shirt,Clothing,2,109.33,218.66
5209,RTN-76986167,ORD-06434642,329,Modern Chair,Home,1,125.68,125.68
5210,RTN-44273875,ORD-84266535,735,Wireless Camera,Electronics,1,164.99,164.99
5211,RTN-44273875,ORD-84266535,1239,  Wireless Monitor ,Electronics,1,104.72,104.72
5212,RTN-44273875,ORD-84266535,563,Compact Headphones,Electronics,2,239.03,478.06
5213,RTN-28172380,ORD-64152689,701,Stylish Sweater,Clothing,3,156.23,468.69
5214,RTN-15250079,ORD-49112959,1205,Fun Puzzle,Toys,3,6.41,19.23
5215,RTN-15250079,ORD-49112959,305,Educational Puzzle,Toys,3,90.79,272.37
5216,RTN-15250079,ORD-49112959,40,Interactive Doll,Toys,3,123.24,369.72
5217,RTN-15250079,ORD-49112959,322, Compact Monitor ,Electronics,2,188.67,377.34
5218,RTN-15250079,ORD-49112959,1089,Colorful Puzzle,Toys,1,93.58,93.58
5219,RTN-15250079,ORD-49112959,482,Classic Shirt,Clothing,1,227.88,227.88
5220,RTN-15250079,ORD-49112959,1135,  Colorful Car  ,Toys,1,99.98,99.98
5221,RTN-38299186,ORD-55957796,903,Compact Camera,Electronics,1,181.63,181.63
5222,RTN-38299186,ORD-55957796,438,Rustic Rug,Home,1,127.79,127.79
5223,RTN-38299186,ORD-55957796,982, RUSTIC LAMP ,Home,1,222.87,222.87
5224,RTN-38299186,ORD-55957796,225,  Interactive Blocks  ,Toys,3,248.13,744.39
5225,RTN-38299186,ORD-55957796,1033,Interactive Doll,Toys,3,51.08,153.24
5226,RTN-38299186,ORD-55957796,180,Rustic Lamp,Home,2,190.11,380.22
5227,RTN-38299186,ORD-55957796,1244,Illustrated Memoir,Books,2,49.5,99.0
5228,RTN-89268607,ORD-76062272,978,Wireless Camera,Electronics,2,175.31,350.62
5229,RTN-89268607,ORD-76062272,149,Colorful Doll,Toys,1,18.85,18.85
5230,RTN-89268607,ORD-76062272,522,  colorful blocks  ,Toys,2,212.49,424.98
5231,RTN-89268607,ORD-76062272,332,Comfortable Jacket,Clothing,1,62.54,62.54
5232,RTN-89268607,ORD-76062272,1194,Illustrated Anthology,Books,1,140.31,140.31
5233,RTN-89268607,ORD-76062272,1111,Colorful Car,Toys,1,238.14,238.14
5234,RTN-89268607,ORD-76062272,697,Illustrated Anthology,Books,4,107.71,430.84
5235,RTN-89268607,ORD-76062272,1281,Compact Speaker,Electronics,4,168.21,672.84
5236,RTN-89268607,ORD-76062272,217,  Colorful Blocks  ,Toys,4,129.36,517.44
5237,RTN-29397102,ORD-96317988,802,Illustrated Novel,Books,1,107.82,107.82
5238,RTN-29397102,ORD-96317988,94,Portable Headphones,Electronics,2,83.75,167.5
5239,RTN-29397102,ORD-96317988,524,durable sweater,Clothing,1,22.21,22.21
5240,RTN-29397102,ORD-96317988,173,Elegant Table,Home,4,204.49,817.96
5241,RTN-29397102,ORD-96317988,183,Illustrated Novel,Books,5,196.33,981.65
5242,RTN-29397102,ORD-96317988,453,Hardcover Guide,Books,2,31.04,62.08
5243,RTN-29397102,ORD-96317988,213,Durable Jacket,Clothing,1,135.1,135.1
5244,RTN-29397102,ORD-96317988,973,Elegant Rug,Home,4,82.35,329.4
5245,RTN-29397102,ORD-96317988,793,Classic Sweater,Clothing,3,85.25,255.75
5246,RTN-29397102,ORD-96317988,7,  Cozy Chair ,Home,6,59.79,358.74
5247,RTN-29397102,ORD-96317988,7,  Cozy Chair  ,Home,1,59.79,59.79
5248,RTN-40570831,ORD-44943572,765,Compact Monitor,Electronics,1,128.04,128.04
5249,RTN-40570831,ORD-44943572,1060,Smart Headphones,Electronics,3,169.05,507.15
5250,RTN-40570831,ORD-44943572,951,Classic Anthology,Books,3,130.62,391.86
5251,RTN-40570831,ORD-44943572,655,Modern Lamp,Home,1,74.85,74.85
5252,RTN-40570831,ORD-44943572,968,Educational Puzzle,Toys,1,217.05,217.05
5253,RTN-40570831,ORD-44943572,533,Educational Blocks,Toys,3,114.48,343.44
5254,RTN-40570831,ORD-44943572,420,rustic table,Home,3,47.51,142.53
5255,RTN-71044106,ORD-21311630,215,Elegant Lamp,Home,1,153.37,153.37
5256,RTN-71044106,ORD-21311630,1050,Classic Novel,Books,2,222.85,445.7
5257,RTN-71044106,ORD-21311630,1148,Interactive Puzzle,Toys,3,198.13,594.39
5258,RTN-71044106,ORD-21311630,617,Illustrated Anthology,Books,2,180.48,360.96
5259,RTN-71044106,ORD-21311630,1138,Classic Jacket,Clothing,3,236.45,709.35
5260,RTN-30974067,ORD-57821694,1016,Wireless Camera,Electronics,2,176.67,353.34
5261,RTN-16236393,ORD-15928364,519,Educational Car,Toys,1,56.85,56.85
5262,RTN-69289378,ORD-61865301,483,Wireless Monitor,Electronics,3,27.94,83.82
5263,RTN-69289378,ORD-61865301,40,Interactive Doll,Toys,3,123.24,369.72
5264,RTN-69289378,ORD-61865301,317, Portable Headphones  ,Electronics,3,153.36,460.08
5265,RTN-69289378,ORD-61865301,193,Colorful Car,Toys,3,153.08,459.24
5266,RTN-69289378,ORD-61865301,20,Stylish Shirt,Clothing,3,149.19,447.57
5267,RTN-30938454,ORD-84695317,287,Compact Speaker,Electronics,1,166.3,166.3
5268,RTN-30938454,ORD-84695317,689,Durable Shirt,Clothing,3,118.54,355.62
5269,RTN-30938454,ORD-84695317,1134,Compact Camera,Electronics,2,77.4,154.8
5270,RTN-49020817,ORD-94683869,28,Compact Camera,Electronics,1,205.32,205.32
5271,RTN-49020817,ORD-94683869,490,Stylish Sweater,Clothing,3,6.23,18.69
5272,RTN-49020817,ORD-94683869,835,Illustrated Novel,Books,4,206.72,826.88
5273,RTN-49020817,ORD-94683869,132,  Educational Doll  ,Toys,4,82.71,330.84
5274,RTN-49020817,ORD-94683869,1175,Elegant Table,Home,1,32.01,32.01
5275,RTN-91496742,ORD-20238858,662,Stylish Jeans,Clothing,1,131.76,131.76
5276,RTN-91496742,ORD-20238858,1269,Modern Chair,Home,1,73.06,73.06
5277,RTN-91496742,ORD-20238858,854,Durable Sweater,Clothing,1,78.72,78.72
5278,RTN-91496742,ORD-20238858,890,compact headphones,Electronics,2,78.43,156.86
5279,RTN-68893279,ORD-15798551,1113,Rustic Table,Home,2,42.55,85.1
5280,RTN-68893279,ORD-15798551,1165,Interactive Puzzle,Toys,2,247.67,495.34
5281,RTN-68893279,ORD-15798551,448, Educational Puzzle  ,Toys,3,169.22,507.66
5282,RTN-68893279,ORD-15798551,467, Compact Speaker  ,Electronics,1,11.09,11.09
5283,RTN-68893279,ORD-15798551,58,Modern Rug,Home,1,70.33,70.33
5284,RTN-64611913,ORD-15798551,113,Comfortable Jeans,Clothing,2,226.55,453.1
5285,RTN-64611913,ORD-15798551,623,Colorful Puzzle,Toys,1,54.64,54.64
5286,RTN-64611913,ORD-15798551,196,Fun Car,Toys,2,135.11,270.22
5287,RTN-64611913,ORD-15798551,1249,Hardcover Memoir,Books,6,63.99,383.94
5288,RTN-64611913,ORD-15798551,201,Illustrated Anthology,Books,2,9.19,18.38
5289,RTN-64611913,ORD-15798551,624,Rustic Table,Home,3,49.23,147.69
5290,RTN-64611913,ORD-15798551,92,Cozy Chair,Home,1,224.55,224.55
5291,RTN-64611913,ORD-15798551,1045, Cozy Rug ,Home,3,12.51,37.53
5292,RTN-49861246,ORD-43667569,256,Hardcover Novel,Books,2,155.54,311.08
5293,RTN-49861246,ORD-43667569,1125,Colorful Car,Toys,2,112.27,224.54
5294,RTN-49861246,ORD-43667569,833,Comfortable Jacket,Clothing,1,11.08,11.08
5295,RTN-49861246,ORD-43667569,1160,Comfortable Jeans,Clothing,2,215.4,430.8
5296,RTN-49861246,ORD-43667569,607,Rustic Lamp,Home,1,190.77,190.77
5297,RTN-49861246,ORD-43667569,155,Cozy Table,Home,2,109.54,219.08
5298,RTN-02721938,ORD-12495437,875,Modern Novel,Books,1,42.46,42.46
5299,RTN-02721938,ORD-12495437,1206,Fun Blocks,Toys,1,99.47,99.47
5300,RTN-02721938,ORD-12495437,284,Durable Shirt,Clothing,1,130.27,130.27
5301,RTN-02721938,ORD-12495437,1187,Wireless Monitor,Electronics,1,160.93,160.93
5302,RTN-02721938,ORD-12495437,273,Modern Anthology,Books,3,147.65,442.95
5303,RTN-02721938,ORD-12495437,14,Colorful Blocks,Toys,3,211.58,634.74
5304,RTN-02721938,ORD-12495437,364,Comfortable Sweater,Clothing,3,102.19,306.57
5305,RTN-41183999,ORD-57208813,185,Rustic Chair,Home,6,210.99,1265.94
5306,RTN-41183999,ORD-57208813,966,Colorful Car,Toys,1,229.16,229.16
5307,RTN-41183999,ORD-57208813,738,Smart Speaker,Electronics,6,31.82,190.92
5308,RTN-41183999,ORD-57208813,25,Rustic Table,Home,6,139.81,838.86
5309,RTN-41183999,ORD-57208813,580,Colorful Blocks,Toys,2,218.0,436.0
5310,RTN-41183999,ORD-57208813,292,Classic Jacket,Clothing,2,204.06,408.12
5311,RTN-41183999,ORD-57208813,54,Modern Chair,Home,2,191.96,383.92
5312,RTN-41183999,ORD-57208813,803,Modern Rug,Home,4,147.1,588.4
5313,RTN-41183999,ORD-57208813,974,Rustic Rug,Home,1,191.31,191.31
5314,RTN-41183999,ORD-57208813,1,Compact Monitor,Electronics,3,52.95,158.85
5315,RTN-41183999,ORD-57208813,645,Illustrated Memoir,Books,3,148.16,444.48
5316,RTN-41183999,ORD-57208813,699,Smart Headphones,Electronics,3,87.82,263.46
5317,RTN-41183999,ORD-57208813,367,Illustrated Memoir,Books,1,244.68,244.68
5318,RTN-41183999,ORD-57208813,77,Rustic Rug,Home,2,132.34,264.68
5319,RTN-41183999,ORD-57208813,777,Classic Jeans,Clothing,6,106.45,638.7
5320,RTN-73451274,ORD-95604177,215, Elegant Lamp  ,Home,4,153.37,613.48
5321,RTN-73451274,ORD-95604177,457, Portable Speaker  ,Electronics,2,176.69,353.38
5322,RTN-73451274,ORD-95604177,345,Hardcover Novel,Books,4,76.12,304.48
5323,RTN-73451274,ORD-95604177,938,Rustic Chair,Home,3,101.18,303.54
5324,RTN-73451274,ORD-95604177,216,Durable Sweater,Clothing,2,48.17,96.34
5325,RTN-73451274,ORD-95604177,720,Colorful Blocks,Toys,5,59.75,298.75
5326,RTN-73451274,ORD-95604177,1269,Modern Chair,Home,2,73.06,146.12
5327,RTN-73451274,ORD-95604177,119,Rustic Table,Home,1,50.69,50.69
5328,RTN-73451274,ORD-95604177,214,Rustic Table,Home,4,104.63,418.52
5329,RTN-73451274,ORD-95604177,696,Modern Table,Home,1,242.47,242.47
5330,RTN-89081012,ORD-14729469,474,Classic Guide,Books,1,43.62,43.62
5331,RTN-89081012,ORD-14729469,1267,Educational Puzzle,Toys,3,173.01,519.03
5332,RTN-89081012,ORD-14729469,478,Modern Memoir,Books,3,14.65,43.95
5333,RTN-33027871,ORD-12591589,904,Modern Table,Home,3,166.89,500.67
5334,RTN-11118071,ORD-12591589,77,  Rustic Rug ,Home,2,132.34,264.68
5335,RTN-11118071,ORD-12591589,1202,Interactive Blocks,Toys,3,95.07,285.21
5336,RTN-63549362,ORD-62091370,155,Cozy Table,Home,2,109.54,219.08
5337,RTN-63549362,ORD-62091370,351,Educational Car,Toys,1,189.01,189.01
5338,RTN-63549362,ORD-62091370,537,Modern Chair,Home,1,70.16,70.16
5339,RTN-60212557,ORD-01607610,94, Portable Headphones ,Electronics,1,83.75,83.75
5340,RTN-95837213,ORD-57252458,89,Wireless Speaker,Electronics,3,127.78,383.34
5341,RTN-95837213,ORD-57252458,581,Classic Novel,Books,2,206.01,412.02
5342,RTN-95837213,ORD-57252458,509,Classic Memoir,Books,1,43.73,43.73
5343,RTN-95837213,ORD-57252458,328,Portable Speaker,Electronics,1,17.22,17.22
5344,RTN-95837213,ORD-57252458,36,Illustrated Anthology,Books,2,97.34,194.68
5345,RTN-04900075,ORD-50436621,787,  Portable Camera  ,Electronics,1,151.76,151.76
5346,RTN-04687002,ORD-50436621,540, Durable Jeans ,Clothing,2,240.4,480.8
5347,RTN-73462731,ORD-13683161,478,Modern Memoir,Books,3,14.65,43.95
5348,RTN-73462731,ORD-13683161,85,Illustrated Anthology,Books,1,194.57,194.57
5349,RTN-73462731,ORD-13683161,73,portable speaker,Electronics,1,21.04,21.04
5350,RTN-73462731,ORD-13683161,360,Rustic Lamp,Home,3,63.42,190.26
5351,RTN-64736515,ORD-61888533,513,Modern Memoir,Books,2,31.78,63.56
5352,RTN-64736515,ORD-61888533,195,Educational Doll,Toys,2,233.24,466.48
5353,RTN-64736515,ORD-61888533,885,Cozy Chair,Home,1,26.63,26.63
5354,RTN-64736515,ORD-61888533,1219,Elegant Lamp,Home,1,62.57,62.57
