cart_id,customer_id,created_at,cart_total,status
CART-96217626,CUST-4332,2025-02-05,2484.93,converted
CART-61151503,CUST-4332,2025-03-25,4013.95,abandoned
CART-79072027,CUST-4332,2025-05-05,2227.24,abandoned
CART-27858798,CUST-5964,2025-02-05,2609.91,abandoned
CART-37660046,CUST-5964,2025-03-19,3406.12,abandoned
CART-61124458,CUST-5964,2025-04-08,1397.71,abandoned
CART-87586229,CUST-4088,2024-12-18,22.44,abandoned
CART-00682251,CUST-4088,2025-02-27,1326.33,converted
CART-06307857,CUST-6640,2024-12-03,1546.5,abandoned
CART-35694933,CUST-2817,2025-03-07,528.78,converted
CART-01927516,CUST-2817,2025-05-12,147.09,abandoned
CART-79743009,CUST-2817,2025-07-03,1044.13,abandoned
CART-09687289,CUST-2096,2025-05-04,1685.11,abandoned
CART-43042849,CUST-2096,2025-05-29,3348.37,abandoned
CART-88723609,CUST-2096,2025-06-26,2365.89,abandoned
CART-64583570,CUST-2096,2025-08-09,2223.88,abandoned
CART-13909136,CUST-6172,2024-12-05,2504.14,abandoned
CART-45012745,CUST-6172,2025-01-20,1315.91,abandoned
CART-87565205,CUST-6172,2025-05-10,3871.07,abandoned
CART-02966204,CUST-6172,2025-08-07,589.76,abandoned
CART-24414637,CUST-5338,2025-07-24,889.36,abandoned
CART-26617230,CUST-5338,2025-08-12,431.37,abandoned
CART-53850162,CUST-5015,2025-05-02,1122.59,abandoned
CART-01667189,CUST-3171,2024-10-31,1494.13,abandoned
CART-07482322,CUST-3171,2024-11-11,3788.59,abandoned
CART-14578349,CUST-3171,2024-12-18,5340.2,abandoned
CART-16798998,CUST-3171,2025-01-17,3927.11,abandoned
CART-24716387,CUST-3171,2025-02-12,1744.26,converted
CART-38593601,CUST-3171,2025-03-08,822.7,abandoned
CART-73435401,CUST-3171,2025-04-01,4764.95,abandoned
CART-72390246,CUST-7144,2024-11-24,128.78,abandoned
CART-03804446,GUEST-102810,2025-07-27,1501.6,abandoned
CART-15539987,CUST-6954,2025-08-08,5106.72,abandoned
CART-18150257,CUST-3709,2025-04-11,2933.21,abandoned
CART-54739605,CUST-3709,2025-04-29,5688.16,converted
CART-69502847,CUST-3709,2025-05-27,4085.13,abandoned
CART-30460994,CUST-3709,2025-06-29,1705.69,abandoned
CART-56363116,CUST-3709,2025-07-15,4957.37,abandoned
CART-44254613,CUST-3709,2025-08-10,4123.81,abandoned
CART-87048449,CUST-3651,2025-07-01,2777.69,abandoned
CART-30042507,CUST-3651,2025-07-19,1882.26,abandoned
CART-53405355,CUST-4150,2024-10-06,2981.83,abandoned
CART-57471082,CUST-2527,2025-04-19,276.24,abandoned
CART-55061441,CUST-5781,2025-03-24,3869.68,converted
CART-19077246,CUST-5781,2025-05-18,2289.09,abandoned
CART-24019170,CUST-5781,2025-06-09,3282.86,abandoned
CART-25267302,CUST-5943,2024-11-13,1239.79,abandoned
CART-49961641,CUST-6811,2025-06-19,987.59,abandoned
CART-26593718,CUST-6811,2025-07-14,687.81,converted
CART-19477851,CUST-6811,2025-08-03,997.86,converted
CART-91682499,CUST-2444,2025-07-28,3999.77,converted
CART-37587506,CUST-2444,2025-08-13,2050.07,abandoned
CART-09181792,CUST-4264,2025-05-24,758.42,abandoned
CART-15891695,CUST-2409,2025-04-14,2051.8,abandoned
CART-71999155,CUST-2409,2025-05-20,2791.91,abandoned
CART-30368670,CUST-6618,2025-03-31,226.33,abandoned
CART-96850711,CUST-1749,2024-12-31,729.23,abandoned
CART-78832233,CUST-1749,2025-07-25,498.74,abandoned
CART-76509002,GUEST-103931,2025-08-16,1097.75,abandoned
CART-01975433,CUST-5633,2025-07-03,1501.01,abandoned
CART-19872015,CUST-5633,2025-07-23,1190.75,abandoned
CART-86086675,CUST-6309,2024-12-01,3174.82,abandoned
CART-54284378,CUST-6309,2024-12-25,1937.88,abandoned
CART-05270959,CUST-4046,2025-03-11,5019.52,abandoned
CART-70289037,CUST-4046,2025-05-01,1617.9,abandoned
CART-47215713,GUEST-101725,2025-08-19,2265.57,abandoned
CART-73177285,CUST-2542,2025-06-06,1060.42,abandoned
CART-03929879,CUST-2542,2025-06-21,1542.9,abandoned
CART-62012805,CUST-3145,2025-07-26,2024.55,abandoned
CART-61589495,CUST-5124,2025-06-05,16.31,abandoned
CART-68449438,CUST-7379,2025-01-04,2553.57,abandoned
CART-86548826,CUST-7379,2025-02-13,2452.67,abandoned
CART-76784670,CUST-7379,2025-03-15,878.92,abandoned
CART-43577594,CUST-7379,2025-05-21,3167.63,abandoned
CART-38745482,CUST-7379,2025-07-10,845.84,abandoned
CART-66945824,CUST-7379,2025-07-25,2378.32,abandoned
CART-16559778,CUST-1529,2025-07-13,4824.58,abandoned
CART-75360591,CUST-1529,2025-08-16,5083.64,abandoned
CART-21385877,GUEST-103374,2025-08-12,1078.41,abandoned
CART-24077135,CUST-4349,2025-07-15,989.43,abandoned
CART-07912511,CUST-4349,2025-08-20,1626.01,abandoned
CART-71520880,CUST-6774,2025-08-18,678.69,abandoned
CART-14477967,CUST-6185,2025-06-17,232.04,abandoned
CART-66801392,CUST-5026,2025-02-19,1091.1,abandoned
CART-81636455,CUST-5026,2025-03-22,2370.11,abandoned
CART-84862520,CUST-3218,2025-07-14,527.16,abandoned
CART-17843750,CUST-2219,2025-08-19,1041.12,abandoned
CART-38756634,CUST-6277,2025-08-13,642.35,abandoned
CART-49701071,GUEST-103007,2025-07-31,2031.3,abandoned
CART-85292786,CUST-1854,2025-07-27,4153.02,abandoned
CART-46039319,CUST-1854,2025-08-11,3123.51,abandoned
CART-59222867,GUEST-103017,2025-05-21,694.14,abandoned
CART-07549377,CUST-2622,2024-11-21,3003.97,abandoned
CART-40811163,CUST-2622,2025-01-24,4765.0,abandoned
CART-83688154,CUST-2622,2025-02-12,5899.6,converted
CART-65274592,CUST-2622,2025-03-01,2294.22,abandoned
CART-33480634,CUST-3404,2025-01-21,534.04,abandoned
CART-12997793,CUST-5703,2025-04-05,311.28,converted
CART-48328174,CUST-3747,2025-03-21,200.83,converted
CART-21443912,CUST-3747,2025-04-26,2467.93,abandoned
CART-48276950,CUST-3747,2025-06-04,1044.34,abandoned
CART-30893873,CUST-3747,2025-07-30,1065.55,abandoned
CART-90101878,GUEST-102724,2025-08-10,273.77,abandoned
CART-29192257,CUST-7168,2025-03-23,87.24,abandoned
CART-80205205,GUEST-100012,2025-08-08,1290.86,abandoned
CART-86443721,CUST-1926,2024-12-19,3816.86,abandoned
CART-59916879,CUST-1926,2025-01-03,1992.24,abandoned
CART-70716929,CUST-1926,2025-04-23,1024.15,converted
CART-08695919,CUST-1926,2025-05-27,2484.42,abandoned
CART-40728445,CUST-1926,2025-07-01,2200.84,abandoned
CART-81257359,CUST-5716,2024-12-28,887.3,abandoned
CART-40269325,CUST-5664,2025-01-17,1525.53,abandoned
CART-38594288,CUST-2249,2025-01-11,1386.97,converted
CART-01485801,CUST-2249,2025-02-10,1019.13,converted
CART-31438619,CUST-1828,2025-08-17,1880.74,converted
CART-82853722,CUST-2491,2025-06-16,976.09,abandoned
CART-59634331,GUEST-100365,2025-05-11,525.17,abandoned
CART-84676364,CUST-3832,2025-03-27,1777.86,abandoned
CART-85593487,CUST-3832,2025-04-24,3920.59,abandoned
CART-78008650,CUST-3832,2025-05-13,4897.9,converted
CART-11029448,GUEST-103330,2025-08-01,2022.53,abandoned
CART-48817806,GUEST-100968,2025-04-29,80.16,abandoned
CART-06012732,CUST-4030,2025-07-28,687.3,abandoned
CART-10852389,CUST-6156,2024-12-15,327.67,abandoned
CART-28641685,CUST-6156,2025-01-14,3220.48,converted
CART-89200297,CUST-6156,2025-02-11,2657.23,abandoned
CART-05717349,CUST-6156,2025-04-12,1190.0,abandoned
CART-47262679,CUST-2866,2025-02-10,5140.01,abandoned
CART-69489425,CUST-2866,2025-03-21,6403.59,converted
CART-73098418,CUST-2866,2025-04-29,2734.95,abandoned
CART-32978686,GUEST-101335,2025-02-21,2523.51,abandoned
CART-36989878,GUEST-100490,2025-07-17,2571.93,abandoned
CART-64955437,CUST-6221,2024-11-12,744.39,abandoned
CART-29025387,CUST-6221,2024-12-12,2413.58,abandoned
CART-68173656,CUST-2153,2025-05-17,292.0,abandoned
CART-70133686,GUEST-103827,2025-07-27,571.1,abandoned
CART-49354105,CUST-5207,2025-04-14,712.77,abandoned
CART-09763268,CUST-7257,2024-12-23,602.46,converted
CART-63363437,CUST-7257,2025-01-22,164.5,abandoned
CART-48468688,CUST-6881,2025-04-18,6677.39,abandoned
CART-98753293,CUST-6881,2025-04-29,5019.27,abandoned
CART-44965737,CUST-6881,2025-05-12,3944.42,abandoned
CART-36225380,CUST-6881,2025-06-05,2817.25,abandoned
CART-31375455,CUST-1905,2025-08-10,1968.53,abandoned
CART-88835990,GUEST-102252,2025-06-22,142.53,abandoned
CART-52412762,GUEST-102252,2025-08-08,1038.88,abandoned
CART-80406967,GUEST-102989,2025-08-11,1119.84,converted
CART-14129547,CUST-2356,2025-07-18,391.0,abandoned
CART-98109082,GUEST-103672,2025-03-15,1440.93,abandoned
CART-60211384,GUEST-103672,2025-05-26,43.95,abandoned
CART-12505594,CUST-4723,2025-04-28,418.25,abandoned
CART-78140961,CUST-4723,2025-07-26,82.1,abandoned
CART-73566896,CUST-5516,2025-02-19,436.0,abandoned
CART-54616362,CUST-6407,2024-10-15,4077.99,abandoned
CART-84136567,CUST-6407,2024-11-19,1949.26,abandoned
CART-13540062,CUST-6407,2024-12-15,5822.55,abandoned
CART-91566919,CUST-6407,2024-12-31,3750.01,abandoned
CART-64782285,CUST-6407,2025-02-05,5331.93,abandoned
CART-85212753,CUST-2986,2025-05-11,279.77,converted
CART-36616933,CUST-4596,2025-03-07,1392.43,abandoned
CART-76406019,CUST-2036,2025-02-17,2209.35,abandoned
CART-67862975,CUST-6200,2024-11-16,1752.91,abandoned
CART-93647188,CUST-6200,2024-12-07,2398.53,abandoned
CART-18885598,CUST-6200,2025-01-04,1609.03,converted
CART-14933853,GUEST-103594,2025-06-25,704.11,abandoned
CART-46519643,CUST-4341,2024-12-09,108.0,abandoned
CART-16573877,CUST-4341,2025-03-06,1235.4,abandoned
CART-22392705,CUST-4341,2025-04-11,2858.6,abandoned
CART-73796172,CUST-4269,2024-12-14,1127.19,abandoned
CART-17982887,CUST-4269,2025-01-15,235.35,abandoned
CART-92530121,CUST-4269,2025-03-30,1059.65,abandoned
CART-79427092,CUST-3542,2024-12-31,366.66,abandoned
CART-24558858,CUST-7343,2025-05-01,2245.31,abandoned
CART-25910634,CUST-7343,2025-05-21,1485.91,abandoned
CART-43922494,CUST-6758,2025-07-27,302.27,abandoned
CART-37314778,CUST-1882,2025-04-22,992.85,abandoned
CART-73641381,CUST-1882,2025-06-03,447.1,abandoned
CART-09591785,CUST-1882,2025-07-06,2171.44,converted
CART-85434449,CUST-1882,2025-08-13,489.99,abandoned
CART-26165838,CUST-3896,2025-08-15,1978.33,abandoned
CART-52082323,CUST-7139,2025-08-16,1555.68,abandoned
CART-68596315,GUEST-100555,2025-03-22,827.88,abandoned
CART-66954344,GUEST-101850,2025-07-09,1899.8,abandoned
CART-53610813,CUST-6574,2024-10-01,2117.03,abandoned
CART-26608695,CUST-6574,2024-10-16,525.18,abandoned
CART-97365225,CUST-4176,2025-05-14,2164.18,converted
CART-34206569,CUST-1715,2025-04-11,499.15,abandoned
CART-00100784,CUST-1715,2025-05-14,1310.99,abandoned
CART-73801579,CUST-1715,2025-07-16,6483.29,abandoned
CART-33941997,CUST-1715,2025-08-16,1655.59,abandoned
CART-15943132,CUST-5966,2024-12-02,976.8,abandoned
CART-59869934,CUST-5966,2025-01-29,1163.7,converted
CART-76432153,CUST-5966,2025-05-09,531.91,abandoned
CART-65735211,CUST-3515,2025-07-12,2071.78,abandoned
CART-74429158,CUST-3312,2025-05-09,981.63,abandoned
CART-57734987,CUST-3312,2025-07-02,245.82,abandoned
CART-12411495,CUST-5947,2024-10-20,1178.86,abandoned
CART-23396180,CUST-5947,2024-11-20,544.7,abandoned
CART-92938628,CUST-5777,2024-11-11,1212.96,abandoned
CART-90972009,CUST-5777,2024-12-01,4530.5,abandoned
CART-98021140,CUST-5777,2025-01-08,1284.57,abandoned
CART-24712059,CUST-5777,2025-02-22,1084.31,converted
CART-32439887,CUST-7416,2025-01-27,1973.03,abandoned
CART-48476276,GUEST-102060,2025-08-18,1510.47,abandoned
CART-57579415,GUEST-101767,2025-08-05,746.09,abandoned
CART-23472425,GUEST-101306,2025-08-08,1883.68,abandoned
CART-46870727,CUST-6124,2025-05-03,1270.91,abandoned
CART-03292301,CUST-3130,2024-12-21,474.18,abandoned
CART-74590289,CUST-3130,2025-01-22,1911.26,abandoned
CART-59450122,CUST-3130,2025-02-25,720.59,abandoned
CART-18437939,CUST-2761,2025-03-08,1025.79,abandoned
CART-92854765,CUST-2761,2025-04-20,1039.57,abandoned
CART-13787795,CUST-2761,2025-05-31,3353.56,abandoned
CART-58344936,CUST-2761,2025-06-15,2770.11,abandoned
CART-29070316,CUST-2761,2025-07-24,2759.53,abandoned
CART-09376299,CUST-2761,2025-08-10,1956.01,abandoned
CART-88843181,CUST-5103,2025-08-16,1131.89,abandoned
CART-78308531,CUST-5426,2024-12-12,1757.82,abandoned
CART-11124368,CUST-5426,2024-12-30,2821.17,abandoned
CART-58103382,CUST-5426,2025-01-25,2523.04,abandoned
CART-97411994,CUST-5426,2025-03-28,3653.53,abandoned
CART-65469421,CUST-5426,2025-04-17,1559.44,abandoned
CART-44234482,CUST-2290,2025-03-31,661.29,abandoned
CART-55845005,CUST-2290,2025-04-21,772.74,abandoned
CART-93738126,CUST-3677,2024-11-29,812.35,abandoned
CART-06303027,GUEST-103220,2025-08-08,927.72,converted
CART-55415423,CUST-1947,2025-05-18,1717.81,abandoned
CART-32863702,CUST-1947,2025-06-06,2281.98,converted
CART-06399696,CUST-1947,2025-07-04,2471.23,abandoned
CART-95682591,CUST-7456,2025-02-05,314.54,abandoned
CART-09299531,CUST-7456,2025-03-07,454.36,abandoned
CART-24823871,CUST-7456,2025-04-06,1150.22,converted
CART-45334532,CUST-1936,2025-05-27,347.74,converted
CART-94544747,CUST-3529,2025-05-24,1612.95,abandoned
CART-74294742,CUST-3529,2025-06-26,5227.38,abandoned
CART-64905069,CUST-5659,2025-04-02,3761.97,abandoned
CART-26274283,CUST-5659,2025-05-05,1120.61,converted
CART-15541701,CUST-2775,2025-07-21,800.24,abandoned
CART-43728544,CUST-2775,2025-08-22,103.84,abandoned
CART-93022776,CUST-6953,2025-08-13,2212.94,abandoned
CART-40605944,GUEST-103842,2025-07-09,2259.47,abandoned
CART-64588830,CUST-7026,2024-12-22,768.11,abandoned
CART-50159831,CUST-7026,2025-08-07,276.76,abandoned
CART-14778234,CUST-5627,2025-01-15,848.43,converted
CART-38580501,CUST-2603,2025-08-14,495.94,abandoned
CART-46497400,CUST-3735,2025-04-27,573.35,abandoned
CART-14674522,CUST-4268,2025-07-26,1263.75,abandoned
CART-36585026,CUST-4268,2025-08-14,1016.49,abandoned
CART-60376378,CUST-3916,2025-05-17,2522.95,abandoned
CART-70858278,CUST-3916,2025-06-04,568.13,abandoned
CART-46193243,CUST-3916,2025-06-22,982.29,abandoned
CART-68589924,CUST-4417,2025-06-23,1487.91,abandoned
CART-62702343,CUST-1470,2025-04-11,2303.58,abandoned
CART-63242399,CUST-1470,2025-06-21,1532.35,abandoned
CART-67109036,CUST-2618,2025-01-12,2022.39,abandoned
CART-06351533,CUST-2618,2025-02-11,416.75,abandoned
CART-86172732,CUST-1810,2025-08-11,4041.16,abandoned
CART-15104034,CUST-2183,2025-05-29,1089.18,abandoned
CART-18015408,CUST-3560,2024-11-14,1696.85,abandoned
CART-78522783,CUST-3560,2024-12-14,3661.98,abandoned
CART-21970356,CUST-3560,2025-01-13,1623.4,abandoned
CART-53040652,CUST-7272,2024-10-28,4130.62,abandoned
CART-65615321,CUST-7272,2024-12-10,4320.1,abandoned
CART-13187566,CUST-7272,2025-02-15,2379.08,abandoned
CART-59636601,CUST-7272,2025-05-21,2183.2,converted
CART-60710102,CUST-7272,2025-06-15,2574.77,abandoned
CART-21640951,CUST-5887,2025-02-10,2259.51,abandoned
CART-00639761,CUST-5887,2025-03-02,2975.1,abandoned
CART-18244123,CUST-5887,2025-03-19,2013.94,abandoned
CART-66899676,CUST-5887,2025-04-28,1100.04,abandoned
CART-21742026,CUST-5887,2025-05-23,3733.98,converted
CART-45423903,CUST-5887,2025-06-30,2247.42,abandoned
CART-63874615,CUST-2869,2025-06-05,1293.83,abandoned
CART-76464616,CUST-2869,2025-07-05,900.35,abandoned
CART-87048176,CUST-2869,2025-07-25,206.24,abandoned
CART-82504413,CUST-6331,2025-04-09,1213.97,abandoned
CART-50340501,CUST-6331,2025-05-09,123.36,abandoned
CART-35166351,CUST-3073,2024-11-16,998.09,abandoned
CART-88411911,CUST-3073,2025-03-05,2375.73,abandoned
CART-26069309,CUST-3073,2025-04-15,555.69,abandoned
CART-74183542,CUST-2337,2025-05-09,1770.28,abandoned
CART-86609161,CUST-2337,2025-06-08,926.18,abandoned
CART-15207603,CUST-2337,2025-07-23,2424.12,abandoned
CART-73009131,CUST-4394,2024-12-05,339.08,abandoned
CART-40816470,CUST-4394,2025-01-05,529.74,abandoned
CART-67416117,CUST-2526,2025-03-09,7240.51,abandoned
CART-68542809,CUST-2526,2025-04-19,2145.8,abandoned
CART-60285022,CUST-2526,2025-05-15,530.15,abandoned
CART-39538038,CUST-2526,2025-06-04,2067.5,abandoned
CART-43305343,CUST-2526,2025-07-13,3135.86,abandoned
CART-60286538,CUST-3486,2025-03-01,2921.56,abandoned
CART-53504192,CUST-3486,2025-03-31,2938.78,abandoned
CART-55440182,CUST-3486,2025-04-21,2596.79,abandoned
CART-94926514,CUST-3486,2025-05-23,5300.07,abandoned
CART-58355481,CUST-3486,2025-08-10,670.13,abandoned
CART-40463260,CUST-2289,2025-07-23,695.38,abandoned
CART-45911804,GUEST-102490,2025-07-24,489.72,abandoned
CART-46027430,CUST-5622,2025-08-07,451.65,abandoned
CART-83004294,GUEST-101916,2025-05-20,1776.07,abandoned
CART-26742933,CUST-3527,2025-07-12,5979.4,abandoned
CART-89678639,CUST-3527,2025-07-30,2765.24,abandoned
CART-78394878,CUST-3527,2025-08-14,2009.9,abandoned
CART-35898624,CUST-5989,2025-05-13,1360.66,abandoned
CART-38474677,CUST-5989,2025-06-03,731.34,abandoned
CART-59544184,CUST-5989,2025-07-14,1579.02,abandoned
CART-76278926,CUST-2893,2025-03-18,706.84,abandoned
CART-34637201,CUST-7410,2025-07-07,638.16,abandoned
CART-42291529,CUST-6708,2025-02-26,4983.11,abandoned
CART-46928703,CUST-6708,2025-03-23,553.39,abandoned
CART-69488349,CUST-6708,2025-05-27,4167.95,abandoned
CART-75895044,CUST-6708,2025-06-16,1449.62,abandoned
CART-79633183,CUST-6708,2025-07-21,2464.59,abandoned
CART-59515721,CUST-6708,2025-08-11,1156.8,abandoned
CART-93152481,CUST-3900,2024-12-04,1405.03,abandoned
CART-19342016,CUST-3900,2025-01-17,1212.87,abandoned
CART-86486827,CUST-1893,2025-02-24,364.7,abandoned
CART-76162497,CUST-1893,2025-03-30,348.26,abandoned
CART-99978453,CUST-3676,2024-11-23,670.82,abandoned
CART-06724418,CUST-3676,2024-12-21,488.46,abandoned
CART-34065928,CUST-3676,2025-04-08,2281.34,converted
CART-06629784,CUST-3676,2025-05-17,1859.35,abandoned
CART-90384261,CUST-2238,2025-07-22,918.73,abandoned
CART-50059464,CUST-3596,2025-05-25,1912.05,abandoned
CART-04357882,CUST-3596,2025-07-27,1298.94,abandoned
CART-00460796,CUST-3596,2025-08-16,183.26,abandoned
CART-30141601,GUEST-102361,2025-08-14,1618.62,abandoned
CART-48966540,CUST-5075,2025-04-14,504.08,abandoned
CART-35836232,CUST-5075,2025-05-09,555.75,abandoned
CART-11251046,GUEST-102302,2025-03-20,2248.33,abandoned
CART-98407579,GUEST-103495,2025-03-19,1398.66,converted
CART-07432701,CUST-1567,2024-12-31,4452.34,abandoned
CART-33448808,CUST-1567,2025-02-08,837.21,abandoned
CART-42401575,CUST-1567,2025-04-19,1806.0,abandoned
CART-24223557,CUST-1567,2025-06-14,8139.88,abandoned
CART-05165465,CUST-1567,2025-07-11,3919.75,abandoned
CART-04888547,GUEST-101330,2025-07-24,747.62,abandoned
CART-08908999,CUST-5085,2025-06-23,1365.85,abandoned
CART-85706134,CUST-5085,2025-07-19,2316.92,abandoned
CART-04223752,GUEST-103166,2025-06-13,1611.95,abandoned
CART-37247230,CUST-6306,2025-08-08,2419.66,converted
CART-73754723,CUST-3522,2025-01-16,2737.3,abandoned
CART-61060612,CUST-3522,2025-04-09,3168.25,abandoned
CART-77461292,CUST-3522,2025-04-24,2981.71,abandoned
CART-46306982,CUST-3522,2025-07-03,3097.05,converted
CART-54997984,CUST-4400,2024-09-21,7740.35,abandoned
CART-79805553,CUST-4400,2024-10-26,2578.76,abandoned
CART-87232549,CUST-4400,2024-11-25,4772.88,abandoned
CART-67546679,CUST-4400,2024-12-21,4211.16,abandoned
CART-56342269,CUST-5300,2025-06-06,394.78,abandoned
CART-95914588,CUST-5300,2025-07-04,5278.34,abandoned
CART-32105794,CUST-5300,2025-08-06,3383.15,abandoned
CART-94019836,CUST-5530,2025-02-01,1884.71,abandoned
CART-18737757,CUST-6237,2024-11-19,8746.98,abandoned
CART-69884633,CUST-6237,2024-12-07,5352.99,abandoned
CART-46382639,CUST-6237,2024-12-20,4623.33,abandoned
CART-05618680,CUST-6237,2024-12-31,4801.36,abandoned
CART-60141172,CUST-6237,2025-01-18,3096.51,abandoned
CART-77278695,CUST-6237,2025-02-11,3911.89,abandoned
CART-33842706,CUST-6237,2025-03-18,4716.31,abandoned
CART-62440917,CUST-5579,2025-02-07,1269.34,abandoned
CART-96224808,CUST-5579,2025-04-15,2745.67,abandoned
CART-28372214,GUEST-100063,2025-05-30,1788.99,abandoned
CART-28114924,CUST-4806,2025-06-09,113.89,converted
CART-04528320,CUST-4407,2025-01-13,234.27,converted
CART-97916664,CUST-4407,2025-04-19,800.52,abandoned
CART-83812065,CUST-4407,2025-05-16,800.92,abandoned
CART-87381437,CUST-4407,2025-06-09,1841.87,abandoned
CART-94949355,CUST-4407,2025-07-20,1560.39,abandoned
CART-33940429,CUST-4217,2025-05-18,2918.94,abandoned
CART-35999982,CUST-4217,2025-06-07,990.69,abandoned
CART-22057420,CUST-4217,2025-07-19,1125.32,abandoned
CART-77075024,CUST-6344,2024-12-21,1221.51,abandoned
CART-99152146,CUST-6344,2025-01-10,2856.73,abandoned
CART-65110326,CUST-6344,2025-03-10,2126.26,abandoned
CART-92258661,CUST-6344,2025-04-27,2207.69,abandoned
CART-09240684,CUST-3800,2025-08-19,502.84,abandoned
CART-59638494,CUST-6388,2025-08-02,403.34,abandoned
CART-36679305,CUST-3576,2025-07-10,601.76,abandoned
CART-33096488,CUST-6036,2025-03-21,5071.61,abandoned
CART-88542781,CUST-6036,2025-04-20,6955.4,abandoned
CART-27588804,CUST-6036,2025-05-01,1750.64,abandoned
CART-34386612,CUST-6036,2025-05-11,4500.37,abandoned
CART-78267863,CUST-6036,2025-05-29,1485.77,abandoned
CART-70637889,CUST-6036,2025-06-14,3333.92,abandoned
CART-51079992,CUST-4764,2025-07-14,1099.23,abandoned
CART-27720521,CUST-4643,2025-07-22,707.91,abandoned
CART-35137439,CUST-4643,2025-08-16,522.04,abandoned
CART-46881195,CUST-5780,2024-09-23,4987.25,abandoned
CART-91464393,CUST-5780,2024-10-03,3352.02,abandoned
CART-11986429,CUST-5780,2024-10-24,5632.31,abandoned
CART-36332661,CUST-5780,2024-11-09,4621.57,abandoned
CART-75002831,CUST-5780,2024-11-22,3148.84,abandoned
CART-59346203,GUEST-100829,2025-07-10,1042.08,abandoned
CART-05001323,CUST-1625,2025-04-25,270.22,abandoned
CART-07061101,CUST-1625,2025-05-15,233.56,converted
CART-24992563,CUST-3247,2024-12-10,675.07,abandoned
CART-90779584,CUST-2231,2024-12-21,677.73,converted
CART-10965372,CUST-5186,2025-05-18,1390.07,abandoned
CART-01336046,CUST-4927,2025-04-10,4976.08,abandoned
CART-31508798,CUST-4353,2025-07-03,819.29,abandoned
CART-63318195,CUST-2335,2025-04-19,656.34,abandoned
CART-45193055,CUST-2335,2025-07-17,565.06,abandoned
CART-71732091,CUST-2532,2024-11-23,761.74,abandoned
CART-15412825,CUST-3635,2025-07-23,2163.83,abandoned
CART-86211388,CUST-3635,2025-08-11,6999.91,abandoned
CART-40776173,CUST-3635,2025-08-21,5214.19,abandoned
CART-70262492,CUST-5602,2024-12-30,514.78,abandoned
CART-40669854,CUST-5602,2025-01-16,614.93,converted
CART-23306133,CUST-5602,2025-02-19,1301.59,abandoned
CART-81496669,CUST-5602,2025-03-18,1266.84,abandoned
CART-25053649,CUST-6622,2025-04-23,3887.39,abandoned
CART-78205617,CUST-6622,2025-05-17,1335.61,abandoned
CART-22863086,CUST-6622,2025-07-04,3389.41,converted
CART-46466552,CUST-2623,2025-08-11,1355.9,abandoned
CART-16630631,CUST-7204,2025-08-13,1569.05,abandoned
CART-96232143,CUST-3915,2025-04-14,2046.91,abandoned
CART-38232236,CUST-3915,2025-06-09,694.24,abandoned
CART-98764576,CUST-3915,2025-07-17,2130.16,abandoned
CART-94463024,CUST-3915,2025-08-01,3451.22,abandoned
CART-12813346,CUST-3915,2025-08-22,5748.44,abandoned
CART-23785306,CUST-2955,2025-02-06,578.67,abandoned
CART-86194530,CUST-6539,2025-03-14,6528.88,abandoned
CART-27056868,CUST-6539,2025-04-18,2988.43,abandoned
CART-47835042,CUST-6539,2025-05-19,2847.65,abandoned
CART-96580426,CUST-6539,2025-06-02,6714.06,abandoned
CART-42153203,CUST-4683,2024-11-08,1829.2,abandoned
CART-21894368,CUST-4683,2025-05-09,180.17,abandoned
CART-89707720,CUST-4683,2025-07-08,880.35,abandoned
CART-21183407,CUST-4683,2025-08-03,1421.69,abandoned
CART-61251265,CUST-2778,2025-06-13,817.57,abandoned
CART-10753136,CUST-2778,2025-07-16,295.68,abandoned
CART-73048256,CUST-3715,2025-01-06,603.86,abandoned
CART-29664445,CUST-5022,2025-03-22,2153.87,abandoned
CART-89325998,GUEST-103115,2025-07-28,33.04,converted
CART-59579560,CUST-2141,2025-02-24,7199.64,abandoned
CART-01762012,CUST-2141,2025-03-06,3434.54,abandoned
CART-52639752,CUST-2141,2025-04-07,3630.92,abandoned
CART-12942059,CUST-2359,2025-05-17,384.54,abandoned
CART-90071039,CUST-3400,2025-03-20,31.78,abandoned
CART-39073175,CUST-6753,2025-07-03,462.7,abandoned
CART-14211413,CUST-5405,2025-07-11,4732.06,abandoned
CART-48671030,CUST-5405,2025-08-10,1370.87,abandoned
CART-79151426,CUST-2630,2025-02-17,949.41,converted
CART-31652018,CUST-2630,2025-05-01,1732.69,abandoned
CART-80531970,CUST-2630,2025-05-21,594.3,abandoned
CART-13423380,CUST-2691,2024-12-06,453.46,abandoned
CART-03086270,CUST-6267,2025-02-20,116.18,converted
CART-57802435,CUST-6267,2025-05-09,476.78,abandoned
CART-54320227,CUST-6528,2024-11-23,434.4,abandoned
CART-71231647,CUST-6528,2025-01-17,442.72,abandoned
CART-78277839,CUST-2451,2025-02-26,1406.2,converted
CART-04654424,CUST-2451,2025-03-26,1723.02,converted
CART-78601982,CUST-2451,2025-04-26,2112.3,abandoned
CART-56535987,CUST-2451,2025-06-22,1586.98,abandoned
CART-21034938,CUST-1602,2025-02-21,3385.84,abandoned
CART-85449394,CUST-1602,2025-03-12,1047.76,abandoned
CART-22689794,CUST-3566,2025-03-29,1291.25,converted
